GENDER,Car_Owner,Propert_Owner,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Family_Members,target
F,N,N,-0.9478260869565217,Commercial associate,Secondary / secondary special,Married,With parents,-0.4378266914276465,1.0,Approved
F,N,N,-0.2956521739130435,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,N,N,2.0956521739130434,Working,Secondary / secondary special,Married,House / apartment,-0.4632240527703268,0.0,Approved
M,Y,Y,1.008695652173913,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4342327938328931,1.0,Approved
F,N,Y,0.3565217391304348,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,1.2260869565217392,Working,Secondary / secondary special,Married,House / apartment,-0.46227101514904606,0.0,Approved
F,N,N,0.5739130434782609,State servant,Higher education,Married,House / apartment,-0.4699462417937117,0.0,Approved
F,N,N,-0.2956521739130435,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,2.227877736065395,-1.0,Approved
F,Y,Y,-0.8608695652173913,Working,Secondary / secondary special,Separated,House / apartment,-0.4395290639725297,-1.0,Approved
F,Y,N,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.4945287923456787,0.0,Approved
M,N,Y,2.747826086956522,Working,Secondary / secondary special,Married,House / apartment,-0.47920743944173005,3.0,Approved
F,N,Y,-0.7304347826086957,Pensioner,Higher education,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,-0.0782608695652174,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,N,Y,1.3565217391304347,Working,Secondary / secondary special,Married,House / apartment,-0.4318174618461358,0.0,Approved
F,N,Y,-0.7304347826086957,Commercial associate,Secondary / secondary special,Widow,House / apartment,-0.439943744464232,-1.0,Approved
F,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.430442468636807,0.0,Approved
M,Y,N,0.26956521739130435,Working,Secondary / secondary special,Married,With parents,-0.4333816075604515,2.0,Approved
M,Y,N,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.45593440623198084,0.0,Approved
F,Y,Y,1.008695652173913,Working,Higher education,Married,House / apartment,-0.43297420216509486,0.0,Approved
M,Y,Y,-0.5130434782608696,Pensioner,Secondary / secondary special,Separated,House / apartment,2.227877736065395,-1.0,Approved
F,N,Y,0.3565217391304348,Pensioner,Incomplete higher,Widow,House / apartment,2.227877736065395,-1.0,Approved
F,Y,Y,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.4423008756802241,0.0,Approved
M,Y,Y,-0.25217391304347825,Working,Higher education,Married,House / apartment,-0.47850903019254715,0.0,Approved
F,N,Y,-0.2956521739130435,Working,Higher education,Single / not married,House / apartment,-0.5064162997744783,-1.0,Approved
M,Y,N,0.3565217391304348,Working,Higher education,Married,House / apartment,-0.45839338879681213,1.0,Approved
F,N,Y,-0.5130434782608696,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.45810966003933157,2.0,Approved
F,Y,N,-0.3826086956521739,Commercial associate,Higher education,Married,House / apartment,-0.44432335246431615,1.0,Approved
M,Y,Y,0.26956521739130435,Pensioner,Higher education,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,N,-0.5130434782608696,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,2.227877736065395,-1.0,Approved
M,Y,N,1.6608695652173913,Working,Higher education,Married,With parents,-0.44550191807231215,0.0,Approved
F,N,Y,-0.0782608695652174,Working,Higher education,Civil marriage,House / apartment,-0.4380667696070531,0.0,Approved
M,Y,N,0.26956521739130435,Working,Secondary / secondary special,Married,Municipal apartment,-0.43755751286285727,2.0,Approved
F,N,Y,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.4670580285444868,0.0,Approved
M,Y,N,1.4434782608695653,Working,Higher education,Married,House / apartment,-0.4563636369163745,0.0,Approved
F,Y,Y,0.1391304347826087,Working,Secondary / secondary special,Widow,House / apartment,-0.4484556071886479,-1.0,Approved
F,N,Y,-0.7304347826086957,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,N,0.1391304347826087,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,1.0,Approved
M,Y,Y,-0.5130434782608696,Commercial associate,Higher education,Married,House / apartment,-0.4365753748561939,2.0,Approved
M,Y,N,-0.0782608695652174,Commercial associate,Higher education,Single / not married,House / apartment,-0.43044974373315276,-1.0,Approved
F,N,N,-0.2956521739130435,Commercial associate,Higher education,Married,With parents,-0.45310439375352124,1.0,Approved
F,N,N,1.4434782608695653,State servant,Higher education,Married,House / apartment,-0.4474880193746758,1.0,Approved
F,N,Y,-0.5130434782608696,Pensioner,Higher education,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,-0.2956521739130435,Working,Higher education,Married,House / apartment,-0.4607796203981869,0.0,Approved
F,N,Y,-0.6434782608695652,State servant,Secondary / secondary special,Civil marriage,House / apartment,-0.47319093476387364,0.0,Approved
F,N,N,1.008695652173913,Working,Incomplete higher,Civil marriage,House / apartment,-0.43132275529463127,0.0,Approved
M,Y,N,-0.5130434782608696,Working,Higher education,Married,House / apartment,-0.45157662352093375,0.0,Approved
M,Y,Y,0.1391304347826087,Working,Secondary / secondary special,Married,Office apartment,-0.48864323940204407,0.0,Approved
M,Y,Y,-0.23043478260869565,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.448601109115561,2.0,Approved
F,N,Y,0.1391304347826087,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.44350854167360276,0.0,Approved
F,Y,N,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.4690004792687766,0.0,Approved
M,N,Y,0.5739130434782609,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.44382864591281157,0.0,Approved
F,N,Y,1.008695652173913,Commercial associate,Higher education,Married,House / apartment,-0.45429023445786293,0.0,Approved
F,N,N,0.3565217391304348,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
F,N,N,-0.2956521739130435,Working,Higher education,Married,House / apartment,-0.4402420234144038,1.0,Approved
M,Y,N,1.2260869565217392,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-0.4489139382584242,0.0,Approved
F,N,Y,0.3565217391304348,Pensioner,Higher education,Married,House / apartment,2.227877736065395,1.0,Approved
F,N,Y,-0.6434782608695652,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
F,N,Y,0.3565217391304348,Commercial associate,Higher education,Single / not married,House / apartment,-0.5292237268181057,-1.0,Approved
F,N,N,1.3565217391304347,Commercial associate,Higher education,Single / not married,With parents,-0.43095172538100285,-1.0,Approved
M,Y,Y,-0.16521739130434782,Working,Secondary / secondary special,Married,House / apartment,-0.4302605912281657,0.0,Approved
F,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.47746869141511855,2.0,Approved
F,N,N,0.1391304347826087,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
F,Y,Y,0.1391304347826087,Commercial associate,Higher education,Married,House / apartment,-0.44734979254410845,1.0,Approved
M,N,N,-0.0782608695652174,State servant,Secondary / secondary special,Married,House / apartment,-0.449801500012594,0.0,Approved
M,Y,Y,0.7913043478260869,Working,Secondary / secondary special,Married,House / apartment,-0.5159175756019033,0.0,Approved
F,Y,N,-0.5130434782608696,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-0.43713555727480935,0.0,Approved
F,N,Y,0.1391304347826087,Working,Higher education,Married,House / apartment,-0.4966531204786098,0.0,Approved
F,Y,Y,-0.6,Commercial associate,Secondary / secondary special,Married,Office apartment,-0.44586567288959483,0.0,Approved
F,Y,Y,0.3130434782608696,Working,Higher education,Widow,House / apartment,-0.4401910977399842,-1.0,Approved
M,Y,Y,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.4469205618597148,0.0,Approved
F,N,Y,-0.9478260869565217,Working,Secondary / secondary special,Married,House / apartment,-0.43530950809205,0.0,Approved
M,Y,Y,0.3565217391304348,Working,Secondary / secondary special,Married,House / apartment,-0.45090003956078784,1.0,Approved
F,N,Y,1.4434782608695653,State servant,Incomplete higher,Single / not married,With parents,-0.44447612948757487,-1.0,Approved
F,N,N,1.2260869565217392,Commercial associate,Incomplete higher,Married,House / apartment,-0.43708463160038974,0.0,Approved
F,N,Y,-0.16521739130434782,Working,Higher education,Married,House / apartment,-0.4887523658472289,1.0,Approved
F,N,Y,0.3565217391304348,Working,Secondary / secondary special,Married,House / apartment,-0.4344001210488432,0.0,Approved
M,Y,N,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.4393690118529253,0.0,Approved
F,N,Y,-0.7304347826086957,Working,Secondary / secondary special,Widow,House / apartment,-0.49802811368793853,-1.0,Approved
M,Y,Y,-0.2956521739130435,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,N,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.43773939027149866,2.0,Approved
F,N,N,0.9217391304347826,State servant,Secondary / secondary special,Married,Rented apartment,-0.44350126657725714,1.0,Approved
F,N,N,-0.2956521739130435,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.464337142511212,0.0,Approved
F,N,N,-0.5130434782608696,Commercial associate,Higher education,Married,House / apartment,-0.4391507589625557,0.0,Approved
F,Y,N,-0.2956521739130435,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-0.4375065871884377,0.0,Approved
F,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.4327122986966513,0.0,Approved
M,Y,N,1.8782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.4308789744175463,2.0,Approved
F,N,N,0.05217391304347826,Working,Secondary / secondary special,Married,House / apartment,-0.45311166884986687,0.0,Approved
F,Y,N,-1.208695652173913,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
F,Y,N,-0.3391304347826087,Working,Higher education,Married,Rented apartment,-0.4333961577531429,1.0,Approved
F,N,Y,1.3565217391304347,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2.227877736065395,-1.0,Approved
F,N,N,0.3565217391304348,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,N,-0.5130434782608696,Working,Higher education,Separated,House / apartment,-0.44040207553400823,-1.0,Approved
M,Y,Y,-0.5130434782608696,Commercial associate,Higher education,Married,House / apartment,-0.44451978006564874,2.0,Approved
M,Y,Y,-0.7304347826086957,State servant,Secondary / secondary special,Civil marriage,House / apartment,-0.44202442201908926,0.0,Approved
M,N,N,-0.12173913043478261,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,Y,Y,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.4360733932083437,1.0,Approved
M,N,Y,0.1391304347826087,State servant,Higher education,Married,House / apartment,-0.47032454680368574,2.0,Approved
M,Y,N,-0.5130434782608696,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4414787897931651,3.0,Approved
F,N,Y,-0.7304347826086957,Commercial associate,Higher education,Married,House / apartment,-0.4305224946966093,2.0,Approved
F,N,Y,-0.0782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.4375065871884377,0.0,Approved
M,N,Y,0.7913043478260869,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,-0.5130434782608696,Working,Incomplete higher,Married,House / apartment,-0.45861164168718177,0.0,Approved
M,N,N,-0.9478260869565217,Working,Secondary / secondary special,Married,House / apartment,-0.46543568205940583,0.0,Approved
M,N,Y,1.8782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.4531771447169778,0.0,Approved
F,N,N,1.8782608695652174,Commercial associate,Incomplete higher,Single / not married,House / apartment,-0.43176653617171623,-1.0,Approved
F,N,N,1.4434782608695653,Commercial associate,Secondary / secondary special,Separated,House / apartment,-0.48734827225251753,0.0,Approved
F,N,Y,-0.0782608695652174,Working,Secondary / secondary special,Single / not married,House / apartment,-0.49974503642551305,-1.0,Approved
M,Y,Y,-0.2956521739130435,State servant,Secondary / secondary special,Civil marriage,House / apartment,-0.44202442201908926,0.0,Approved
F,Y,Y,0.008695652173913044,Working,Higher education,Married,House / apartment,-0.433498009101982,0.0,Approved
M,Y,Y,0.1391304347826087,Working,Higher education,Married,House / apartment,-0.44837558112884573,0.0,Approved
F,Y,N,0.5739130434782609,Working,Secondary / secondary special,Married,Rented apartment,-0.44150789017854775,1.0,Approved
F,N,N,-0.2956521739130435,Working,Secondary / secondary special,Married,With parents,-0.4364007725438982,1.0,Approved
M,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.45554882612566117,2.0,Approved
F,Y,Y,0.26956521739130435,Working,Secondary / secondary special,Single / not married,House / apartment,-0.44426515169355085,-1.0,Approved
M,Y,Y,0.7913043478260869,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.44380682062377463,1.0,Approved
M,N,Y,1.4434782608695653,Working,Secondary / secondary special,Married,House / apartment,-0.4406712540987974,2.0,Approved
M,Y,Y,2.3130434782608695,Working,Higher education,Married,House / apartment,-0.4838198505248751,0.0,Approved
F,N,N,2.3130434782608695,Pensioner,Higher education,Married,Municipal apartment,2.227877736065395,0.0,Approved
F,N,Y,-0.7304347826086957,Working,Secondary / secondary special,Married,House / apartment,-0.46220553928193514,0.0,Approved
F,N,N,1.008695652173913,Working,Secondary / secondary special,Married,With parents,-0.43177381126806186,0.0,Approved
F,Y,Y,0.7478260869565218,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,N,Y,0.1391304347826087,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4371646576601919,0.0,Approved
F,N,N,-0.5130434782608696,Working,Secondary / secondary special,Single / not married,House / apartment,-0.477417765740699,-1.0,Approved
F,N,Y,1.6608695652173913,Working,Secondary / secondary special,Married,House / apartment,-0.44122416142106724,0.0,Approved
F,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Widow,House / apartment,-0.4359860920521959,-1.0,Approved
F,N,N,-0.46956521739130436,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.45397740531499975,1.0,Approved
M,Y,N,0.3565217391304348,Working,Secondary / secondary special,Married,House / apartment,-0.45302436769371907,0.0,Approved
M,Y,Y,1.008695652173913,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.4578768569562706,1.0,Approved
M,Y,N,0.3565217391304348,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,N,N,-0.2956521739130435,Commercial associate,Higher education,Married,With parents,-0.46627231813915615,0.0,Approved
F,N,Y,0.48695652173913045,Working,Secondary / secondary special,Married,House / apartment,-0.45570887824526557,0.0,Approved
F,N,Y,-0.2956521739130435,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.45542514948778506,-1.0,Approved
M,Y,N,0.5739130434782609,Commercial associate,Higher education,Married,House / apartment,-0.43802311902897917,2.0,Approved
M,N,Y,-0.8173913043478261,Commercial associate,Higher education,Separated,House / apartment,-0.44726249138796054,-1.0,Approved
F,Y,Y,0.1391304347826087,Working,Secondary / secondary special,Widow,House / apartment,-0.46061229318223684,-1.0,Approved
F,N,Y,1.2260869565217392,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,0.5739130434782609,State servant,Secondary / secondary special,Civil marriage,House / apartment,-0.447589870723515,1.0,Approved
M,N,Y,-0.0782608695652174,Commercial associate,Higher education,Married,House / apartment,-0.44521091421848596,2.0,Approved
F,Y,Y,-0.0782608695652174,Commercial associate,Higher education,Single / not married,House / apartment,-0.4812444664185134,-1.0,Approved
F,N,N,0.008695652173913044,Working,Secondary / secondary special,Married,House / apartment,-0.4299986877597221,2.0,Approved
F,N,Y,2.7043478260869565,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,Y,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.4669561771956477,1.0,Approved
F,Y,N,-1.1652173913043478,Working,Secondary / secondary special,Married,House / apartment,-0.4784872049035102,0.0,Approved
M,Y,Y,1.4434782608695653,Commercial associate,Higher education,Married,House / apartment,-0.4464404055009016,0.0,Approved
M,N,N,2.747826086956522,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,N,N,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.450456258683703,1.0,Approved
F,N,N,-0.7304347826086957,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.4535481746306062,0.0,Approved
M,N,N,0.2320826309823562,Working,Secondary / secondary special,Married,House / apartment,-0.4554615249695133,0.0,Approved
M,N,Y,-0.16521739130434782,Working,Secondary / secondary special,Married,House / apartment,-0.4628093722786245,2.0,Approved
F,N,N,-0.2956521739130435,Working,Incomplete higher,Married,House / apartment,-0.45861891678352745,1.0,Approved
F,N,N,-0.20869565217391303,State servant,Secondary / secondary special,Widow,House / apartment,-0.46746543393984347,-1.0,Approved
F,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4515184227501685,-1.0,Approved
M,Y,N,1.8782608695652174,Commercial associate,Incomplete higher,Married,House / apartment,-0.4504417084910116,0.0,Approved
M,Y,N,-0.7304347826086957,Working,Secondary / secondary special,Married,House / apartment,-0.4432320880124679,1.0,Approved
F,N,Y,-0.0782608695652174,Pensioner,Incomplete higher,Widow,House / apartment,2.227877736065395,-1.0,Approved
M,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4385178255804837,-1.0,Approved
F,N,Y,1.2260869565217392,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,Y,Y,-0.5130434782608696,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.4384377995206815,0.0,Approved
F,N,Y,0.48695652173913045,Working,Secondary / secondary special,Married,House / apartment,-0.44182071932141087,1.0,Approved
M,N,Y,-0.3826086956521739,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.446156676743421,2.0,Approved
F,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.440343874763243,2.0,Approved
M,Y,Y,0.22608695652173913,Working,Secondary / secondary special,Married,House / apartment,-0.486075130392028,0.0,Approved
M,Y,Y,1.6608695652173913,Working,Secondary / secondary special,Married,Rented apartment,-0.43558596175318487,0.0,Approved
F,Y,N,-1.1695652173913043,Working,Secondary / secondary special,Married,House / apartment,-0.48287408799993997,0.0,Approved
M,Y,N,-0.5130434782608696,Working,Secondary / secondary special,Single / not married,House / apartment,-0.437310159587105,-1.0,Approved
F,N,N,-0.0782608695652174,Pensioner,Secondary / secondary special,Separated,House / apartment,2.227877736065395,-1.0,Approved
M,Y,Y,-0.5130434782608696,Working,Higher education,Married,House / apartment,-0.44553101845769477,0.0,Approved
F,Y,Y,-0.2956521739130435,Commercial associate,Higher education,Married,With parents,-0.43895433136122297,2.0,Approved
F,N,Y,-0.2956521739130435,Working,Secondary / secondary special,Married,House / apartment,-0.43188293771324665,0.0,Approved
F,N,Y,1.3130434782608695,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2.227877736065395,-1.0,Approved
F,Y,N,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.4433703148430353,0.0,Approved
M,Y,Y,-0.7304347826086957,Pensioner,Secondary / secondary special,Separated,House / apartment,2.227877736065395,-1.0,Approved
F,N,N,-0.9478260869565217,Working,Higher education,Civil marriage,House / apartment,-0.46697800248468463,0.0,Approved
M,N,Y,1.2260869565217392,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.44622215261053194,1.0,Approved
F,Y,N,1.4434782608695653,Working,Higher education,Civil marriage,House / apartment,-0.4364298729292808,1.0,Approved
F,N,N,-0.46956521739130436,Working,Secondary / secondary special,Married,House / apartment,-0.43820499643762056,1.0,Approved
F,Y,Y,-0.0782608695652174,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4805751575547131,0.0,Approved
M,N,N,-0.9478260869565217,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.44150789017854775,0.0,Approved
F,N,Y,0.22608695652173913,Commercial associate,Higher education,Married,House / apartment,-0.44578564682979266,1.0,Approved
F,N,Y,0.3565217391304348,Commercial associate,Higher education,Married,House / apartment,-0.4298313605437721,2.0,Approved
M,N,N,-0.0782608695652174,Working,Higher education,Married,House / apartment,-0.45434843522862817,0.0,Approved
F,N,N,0.5739130434782609,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.4486593098863262,1.0,Approved
F,N,Y,-0.5130434782608696,Working,Secondary / secondary special,Married,House / apartment,-0.4313809560653965,0.0,Approved
F,Y,Y,0.3565217391304348,State servant,Secondary / secondary special,Married,House / apartment,-0.4878211535149852,1.0,Approved
F,N,Y,0.1391304347826087,Commercial associate,Higher education,Married,House / apartment,-0.43310515389931664,0.0,Approved
F,N,Y,0.5739130434782609,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
F,N,Y,-0.0782608695652174,Commercial associate,Higher education,Married,House / apartment,-0.43310515389931664,0.0,Approved
M,Y,Y,0.1391304347826087,Pensioner,Higher education,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,N,-0.5130434782608696,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-0.43641532273658956,0.0,Approved
F,N,Y,-0.8173913043478261,Working,Secondary / secondary special,Married,House / apartment,-0.43508398010533467,2.0,Approved
F,N,Y,-0.7304347826086957,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
F,N,Y,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.4464040300191733,2.0,Approved
F,N,Y,-0.6869565217391305,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-0.4374047358395985,0.0,Approved
F,N,N,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.45665464077020074,0.0,Approved
M,Y,Y,2.747826086956522,Working,Higher education,Married,House / apartment,-0.43895433136122297,1.0,Approved
F,N,Y,1.4434782608695653,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
M,Y,Y,-1.0782608695652174,Commercial associate,Higher education,Married,House / apartment,-0.453468148570804,1.0,Approved
M,N,N,-0.5130434782608696,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.46673064920893237,0.0,Approved
M,Y,Y,-0.0782608695652174,Working,Higher education,Single / not married,With parents,-0.4341236673877083,-1.0,Approved
F,N,Y,0.1391304347826087,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4592664003582907,1.0,Approved
F,N,N,0.5739130434782609,Pensioner,Secondary / secondary special,Widow,Municipal apartment,2.227877736065395,-1.0,Approved
F,N,N,1.8782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.44180616912871956,0.0,Approved
F,N,Y,-0.5130434782608696,State servant,Secondary / secondary special,Widow,House / apartment,-0.44422877621182255,-1.0,Approved
F,Y,Y,1.2260869565217392,Working,Secondary / secondary special,Married,House / apartment,-0.45578890430506774,0.0,Approved
M,Y,Y,1.8782608695652174,Working,Incomplete higher,Married,House / apartment,-0.44150789017854775,2.0,Approved
M,Y,Y,0.5739130434782609,Working,Higher education,Married,Rented apartment,-0.43279959985279914,0.0,Approved
F,N,Y,-0.3826086956521739,Working,Secondary / secondary special,Married,House / apartment,-0.4627875469895876,1.0,Approved
M,Y,N,-0.2956521739130435,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4473716178331454,0.0,Approved
F,N,N,1.008695652173913,Working,Incomplete higher,Married,House / apartment,-0.44315206195266565,0.0,Approved
F,N,Y,-0.0782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.4357605640654806,0.0,Approved
F,Y,Y,0.48695652173913045,Working,Higher education,Married,House / apartment,-0.4321593913743816,1.0,Approved
F,Y,N,1.6608695652173913,Working,Higher education,Married,With parents,-0.43662630053061346,0.0,Approved
F,N,N,0.5739130434782609,Working,Secondary / secondary special,Married,House / apartment,-0.5070565082528959,0.0,Approved
F,N,N,-0.5565217391304348,State servant,Secondary / secondary special,Separated,House / apartment,-0.5190167666451522,-1.0,Approved
F,Y,Y,0.5739130434782609,Working,Secondary / secondary special,Married,House / apartment,-0.44184254461044786,0.0,Approved
F,N,Y,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.4561381089296592,1.0,Approved
F,N,N,0.1391304347826087,Working,Secondary / secondary special,Married,House / apartment,-0.4455091931686578,0.0,Approved
M,Y,N,-0.2956521739130435,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.49098582042534494,1.0,Approved
M,Y,N,0.1391304347826087,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.44515998854406635,0.0,Approved
F,N,Y,-0.5130434782608696,Pensioner,Secondary / secondary special,Widow,House / apartment,2.227877736065395,-1.0,Approved
M,Y,Y,1.008695652173913,Working,Secondary / secondary special,Separated,House / apartment,-0.4392089597333209,-1.0,Approved
F,Y,Y,1.008695652173913,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,2.227877736065395,0.0,Approved
F,N,N,1.008695652173913,Working,Secondary / secondary special,Married,House / apartment,-0.4429483592549874,0.0,Approved
F,N,Y,-0.2956521739130435,Working,Higher education,Married,House / apartment,-0.4547849410093674,0.0,Approved
M,Y,N,1.791304347826087,Working,Higher education,Married,House / apartment,-0.445778371733447,0.0,Approved
F,N,Y,0.3565217391304348,State servant,Higher education,Separated,House / apartment,-0.5121563507911998,-1.0,Approved
M,N,Y,0.22608695652173913,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4594628279596234,-1.0,Approved
M,N,N,1.008695652173913,Working,Secondary / secondary special,Single / not married,House / apartment,-0.43603701772661546,1.0,Approved
F,Y,Y,-0.20869565217391303,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.46931330841163976,0.0,Approved
F,N,N,-0.9478260869565217,Working,Higher education,Married,House / apartment,-0.4694660854348985,0.0,Approved
F,N,N,0.7913043478260869,Commercial associate,Higher education,Married,House / apartment,-0.4371646576601919,0.0,Approved
F,N,N,-0.0782608695652174,Working,Secondary / secondary special,Single / not married,House / apartment,-0.43408729190598005,-1.0,Approved
M,Y,N,-0.0782608695652174,Working,Secondary / secondary special,Married,House / apartment,-0.4412969123845238,0.0,Approved
F,N,N,-0.0782608695652174,Working,Secondary / secondary special,Civil marriage,With parents,-0.4561817595077331,1.0,Approved
F,N,N,0.1391304347826087,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,Y,1.4434782608695653,Working,Secondary / secondary special,Married,Rented apartment,-0.43585514031797407,0.0,Approved
F,N,N,-0.6434782608695652,Working,Higher education,Separated,House / apartment,-0.44040207553400823,-1.0,Approved
M,Y,Y,1.791304347826087,Working,Secondary / secondary special,Separated,House / apartment,-0.4420389722117805,-1.0,Approved
F,Y,Y,0.09565217391304348,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.4384159742316445,1.0,Approved
M,Y,Y,1.3565217391304347,Working,Higher education,Married,House / apartment,-0.4559489564246722,1.0,Approved
M,Y,N,-0.0782608695652174,Working,Secondary / secondary special,Single / not married,House / apartment,-0.45355544972695183,-1.0,Approved
F,N,Y,-1.0347826086956522,Working,Secondary / secondary special,Married,House / apartment,-0.4522095569030057,0.0,Approved
F,N,Y,1.2260869565217392,Pensioner,Secondary / secondary special,Married,House / apartment,2.227877736065395,0.0,Approved
M,Y,N,0.2320826309823562,Working,Secondary / secondary special,Married,House / apartment,-0.4619727361988742,1.0,Approved
